event_event_ticker,event_series_ticker,event_sub_title,event_title,event_collateral_return_type,event_mutually_exclusive,event_category,event_strike_date,market_ticker,market_market_type,market_title,market_subtitle,market_yes_sub_title,market_no_sub_title,market_open_time,market_close_time,market_expected_expiration_time,market_expiration_time,market_latest_expiration_time,market_settlement_timer_seconds,market_status,market_response_price_units,market_notional_value,market_tick_size,market_yes_bid,market_yes_ask,market_no_bid,market_no_ask,market_last_price,market_previous_yes_bid,market_previous_yes_ask,market_previous_price,market_volume,market_volume_24h,market_liquidity,market_open_interest,market_result,market_settlement_value,market_can_close_early,market_expiration_value,market_category,market_risk_limit_cents,market_strike_type,market_cap_strike,market_rules_primary,market_rules_secondary
"KXHIGHAUS-24NOV04","KXHIGHAUS","On Nov 4, 2024","Highest temperature in Austin on Nov 4, 2024?","MECNET",true,"Climate and Weather","2024-11-05T05:59:00Z","KXHIGHAUS-24NOV04-B80.5","binary","","80° to 81°","80° to 81°","80° to 81°","2024-11-03T15:00:00Z","2024-11-05T05:59:00Z","2024-11-05T15:00:00Z","2024-11-11T15:00:00Z","2024-11-11T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,652,0,0,604,"no",0,true,"","",0,"between",81,"If the highest temperature recorded in Austin Bergstrom for November 04, 2024 as reported by the National Weather Service's Daily Climate Report, is between 80-81°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on November 04, 2024 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for November 04, 2024, or one week after November 04, 2024."
"KXHIGHAUS-24NOV04","KXHIGHAUS","On Nov 4, 2024","Highest temperature in Austin on Nov 4, 2024?","MECNET",true,"Climate and Weather","2024-11-05T05:59:00Z","KXHIGHAUS-24NOV04-B82.5","binary","","82° to 83°","82° to 83°","82° to 83°","2024-11-03T15:00:00Z","2024-11-05T05:59:00Z","2024-11-05T15:00:00Z","2024-11-11T15:00:00Z","2024-11-11T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,4220,0,0,3223,"no",0,true,"","",0,"between",83,"If the highest temperature recorded in Austin Bergstrom for November 04, 2024 as reported by the National Weather Service's Daily Climate Report, is between 82-83°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on November 04, 2024 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for November 04, 2024, or one week after November 04, 2024."
"KXHIGHAUS-24NOV04","KXHIGHAUS","On Nov 4, 2024","Highest temperature in Austin on Nov 4, 2024?","MECNET",true,"Climate and Weather","2024-11-05T05:59:00Z","KXHIGHAUS-24NOV04-B84.5","binary","","84° to 85°","84° to 85°","84° to 85°","2024-11-03T15:00:00Z","2024-11-05T05:59:00Z","2024-11-05T15:00:00Z","2024-11-11T15:00:00Z","2024-11-11T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,26143,0,-1513,19995,"no",0,true,"","",0,"between",85,"If the highest temperature recorded in Austin Bergstrom for November 04, 2024 as reported by the National Weather Service's Daily Climate Report, is between 84-85°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on November 04, 2024 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for November 04, 2024, or one week after November 04, 2024."
"KXHIGHAUS-24NOV04","KXHIGHAUS","On Nov 4, 2024","Highest temperature in Austin on Nov 4, 2024?","MECNET",true,"Climate and Weather","2024-11-05T05:59:00Z","KXHIGHAUS-24NOV04-B86.5","binary","","86° to 87°","86° to 87°","86° to 87°","2024-11-03T15:00:00Z","2024-11-05T05:59:00Z","2024-11-05T15:00:00Z","2024-11-11T15:00:00Z","2024-11-11T15:00:00Z",3600,"finalized","usd_cent",100,1,0,2,98,100,2,0,0,0,42849,0,0,36630,"no",0,true,"","",0,"between",87,"If the highest temperature recorded in Austin Bergstrom for November 04, 2024 as reported by the National Weather Service's Daily Climate Report, is between 86-87°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on November 04, 2024 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for November 04, 2024, or one week after November 04, 2024."
"KXHIGHAUS-24NOV04","KXHIGHAUS","On Nov 4, 2024","Highest temperature in Austin on Nov 4, 2024?","MECNET",true,"Climate and Weather","2024-11-05T05:59:00Z","KXHIGHAUS-24NOV04-T87","binary","","88° or above","88° or above","88° or above","2024-11-03T15:00:00Z","2024-11-05T05:59:00Z","2024-11-05T15:00:00Z","2024-11-11T15:00:00Z","2024-11-11T15:00:00Z",3600,"finalized","usd_cent",100,1,95,100,0,5,95,0,0,0,43744,0,0,36903,"yes",100,true,"88.00","",0,"greater",,"If the highest temperature recorded in Austin Bergstrom for November 04, 2024 as reported by the National Weather Service's Daily Climate Report, is greater than 87°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on November 04, 2024 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for November 04, 2024, or one week after November 04, 2024."
"KXHIGHAUS-24NOV05","KXHIGHAUS","On Nov 5, 2024","Highest temperature in Austin on Nov 5, 2024?","MECNET",true,"Climate and Weather","2024-11-06T05:59:00Z","KXHIGHAUS-24NOV05-T69","binary","","68° or below","68° or below","68° or below","2024-11-04T15:00:00Z","2024-11-06T05:59:00Z","2024-11-06T15:00:00Z","2024-11-12T15:00:00Z","2024-11-12T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,16703,0,0,13257,"no",0,true,"","",0,"less",69,"If the highest temperature recorded in Austin Bergstrom for November 05, 2024 as reported by the National Weather Service's Daily Climate Report, is less than 69°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on November 05, 2024 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for November 05, 2024, or one week after November 05, 2024."
"KXHIGHAUS-24NOV05","KXHIGHAUS","On Nov 5, 2024","Highest temperature in Austin on Nov 5, 2024?","MECNET",true,"Climate and Weather","2024-11-06T05:59:00Z","KXHIGHAUS-24NOV05-B69.5","binary","","69° to 70°","69° to 70°","69° to 70°","2024-11-04T15:00:00Z","2024-11-06T05:59:00Z","2024-11-06T15:00:00Z","2024-11-12T15:00:00Z","2024-11-12T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,9379,0,30,7133,"no",0,true,"","",0,"between",70,"If the highest temperature recorded in Austin Bergstrom for November 05, 2024 as reported by the National Weather Service's Daily Climate Report, is between 69-70°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on November 05, 2024 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for November 05, 2024, or one week after November 05, 2024."
"KXHIGHAUS-24NOV05","KXHIGHAUS","On Nov 5, 2024","Highest temperature in Austin on Nov 5, 2024?","MECNET",true,"Climate and Weather","2024-11-06T05:59:00Z","KXHIGHAUS-24NOV05-B71.5","binary","","71° to 72°","71° to 72°","71° to 72°","2024-11-04T15:00:00Z","2024-11-06T05:59:00Z","2024-11-06T15:00:00Z","2024-11-12T15:00:00Z","2024-11-12T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,29125,0,0,25339,"no",0,true,"","",0,"between",72,"If the highest temperature recorded in Austin Bergstrom for November 05, 2024 as reported by the National Weather Service's Daily Climate Report, is between 71-72°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on November 05, 2024 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for November 05, 2024, or one week after November 05, 2024."
"KXHIGHAUS-24NOV05","KXHIGHAUS","On Nov 5, 2024","Highest temperature in Austin on Nov 5, 2024?","MECNET",true,"Climate and Weather","2024-11-06T05:59:00Z","KXHIGHAUS-24NOV05-B73.5","binary","","73° to 74°","73° to 74°","73° to 74°","2024-11-04T15:00:00Z","2024-11-06T05:59:00Z","2024-11-06T15:00:00Z","2024-11-12T15:00:00Z","2024-11-12T15:00:00Z",3600,"finalized","usd_cent",100,1,85,100,0,15,85,0,0,0,17701,0,18830,14347,"yes",100,true,"74.00","",0,"between",74,"If the highest temperature recorded in Austin Bergstrom for November 05, 2024 as reported by the National Weather Service's Daily Climate Report, is between 73-74°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on November 05, 2024 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for November 05, 2024, or one week after November 05, 2024."
"KXHIGHAUS-24NOV05","KXHIGHAUS","On Nov 5, 2024","Highest temperature in Austin on Nov 5, 2024?","MECNET",true,"Climate and Weather","2024-11-06T05:59:00Z","KXHIGHAUS-24NOV05-B75.5","binary","","75° to 76°","75° to 76°","75° to 76°","2024-11-04T15:00:00Z","2024-11-06T05:59:00Z","2024-11-06T15:00:00Z","2024-11-12T15:00:00Z","2024-11-12T15:00:00Z",3600,"finalized","usd_cent",100,1,0,6,94,100,6,0,0,0,6291,0,0,3143,"no",0,true,"","",0,"between",76,"If the highest temperature recorded in Austin Bergstrom for November 05, 2024 as reported by the National Weather Service's Daily Climate Report, is between 75-76°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on November 05, 2024 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for November 05, 2024, or one week after November 05, 2024."
"KXHIGHAUS-24NOV05","KXHIGHAUS","On Nov 5, 2024","Highest temperature in Austin on Nov 5, 2024?","MECNET",true,"Climate and Weather","2024-11-06T05:59:00Z","KXHIGHAUS-24NOV05-T76","binary","","77° or above","77° or above","77° or above","2024-11-04T15:00:00Z","2024-11-06T05:59:00Z","2024-11-06T15:00:00Z","2024-11-12T15:00:00Z","2024-11-12T15:00:00Z",3600,"finalized","usd_cent",100,1,0,5,95,100,8,0,0,0,18231,0,0,6244,"no",0,true,"","",0,"greater",,"If the highest temperature recorded in Austin Bergstrom for November 05, 2024 as reported by the National Weather Service's Daily Climate Report, is greater than 76°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on November 05, 2024 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for November 05, 2024, or one week after November 05, 2024."
"KXHIGHAUS-24NOV06","KXHIGHAUS","On Nov 6, 2024","Highest temperature in Austin on Nov 6, 2024?","MECNET",true,"Climate and Weather","2024-11-07T05:59:00Z","KXHIGHAUS-24NOV06-T74","binary","","73° or below","73° or below","73° or below","2024-11-05T15:00:00Z","2024-11-07T05:59:00Z","2024-11-07T15:00:00Z","2024-11-13T15:00:00Z","2024-11-13T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,7250,0,0,7222,"no",0,true,"","",0,"less",74,"If the highest temperature recorded in Austin Bergstrom for November 06, 2024 as reported by the National Weather Service's Daily Climate Report, is less than 74°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on November 06, 2024 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for November 06, 2024, or one week after November 06, 2024."
